id,flag_a
CA0E6TK,1
CA0E7AK,1
CA0E7EK,1
CA0EA0K,1
CA0EA1K,1
CA0EAOK,0
CA0EAYK,0
CA0EB9K,1
CA0EBDK,1
CA0EBRK,1
CA0EC6K,1
CA0EC9K,1
CA0ECFK,1
CA0ECGK,1
CA0ED1K,1
CA0ED5K,1
CA0ED7K,1
CA0EDMK,1
CA0EDQK,1
CA0EENK,1
CA0EFSK,1
CA0EFXK,1
CA0EH0K,1
CA0EHPK,1
CA0EJ0K,1
CA0EJEK,1
CA0EJGK,1
CA0EJYK,1
CA0EKAK,1
CA0EKKK,0
CA0EKSK,1
CA0ELLK,1
CA0ELNK,1
CA0ELQK,0
CA0EM4K,1
CA0EM9K,1
CA0EN7K,1
CA0ENSK,1
CA0EONK,1
CA0EOXK,1
CA0EQNK,1
CA0EQSK,1
CA0EQTK,1
CA0EQZK,1
CA0ERMK,1
CA0EROK,1
CA0ESZK,1
CA0ET7K,1
CA0EU2K,1
CA0EV1K,1
CA0EVSK,1
CA0EWBK,1
CA0EWMK,1
CA0EXAK,1
CA0EY4K,1
CA0EY8K,1
CA0EY9K,1
CA0EYBK,1
CA0EYCK,1
CA0EYNK,1
CA0EYWK,0
CA0EZ3K,1
CA0EZ9K,1
CA0EZBK,1
CA0EZCK,1
CA0EZSK,1
CA0EZUK,1
CA0F0AK,1
CA0F0EK,1
CA0F0FK,0
CA0F0HK,1
CA0F12K,1
CA0F14K,1
CA0F1QK,0
CA0F23K,1
CA0F2HK,1
CA0F2UK,0
CA0F3JK,1
CA0F3MK,0
CA0F46K,1
CA0F4KK,1
CA0F4OK,1
CA0F4ZK,1
CA0F53K,0
CA0F55K,1
CA0F5DK,1
CA0F5VK,1
CA0F5WK,1
CA0F62K,1
CA0F73K,1
CA0F7MK,1
CA0F89K,1
CA0F8AK,1
CA0F8EK,1
CA0F8QK,1
CA0F8WK,1
CA0F91K,1
CA0F9FK,1
CA0F9IK,0
CA0F9JK,1
CA0FAIK,1
CA0FAJK,1
CA0FAPK,0
CA0FBEK,1
CA0FBJK,1
CA0FBTK,1
CA0FBVK,1
CA0FBYK,1
CA0FCWK,1
CA0FD9K,1
CA0FDBK,1
CA0FDQK,1
CA0FE7K,1
CA0FEPK,1
CA0FERK,1
CA0FF9K,1
CA0FGUK,1
CA0FH0K,1
CA0FJ0K,1
CA0FJ5K,1
CA0FJDK,1
CA0FJFK,1
CA0FJLK,1
CA0FJZK,1
CA0FKRK,1
CA0FLHK,1
CA0FLQK,1
CA0FM4K,1
CA0FMGK,1
CA0FMRK,1
CA0FN0K,1
CA0FN7K,1
CA0FNFK,1
CA0FOTK,1
CA0FP0K,1
CA0FPKK,1
CA0FQ5K,1
CA0FR5K,1
CA0FRHK,1
CA0FRJK,1
CA0FRSK,0
CA0FS3K,1
CA0FS4K,1
CA0FSBK,1
CA0FTLK,1
CA0FTQK,1
CA0FU3K,1
CA0FVJK,1
CA0FVTK,0
CA0FWIK,0
CA0FWMK,1
CA0FX6K,1
CA0FYWK,1
CA0FZ3K,1
CA0FZGK,1
CA0FZJK,1
CA0G0KK,1
CA0G0QK,1
CA0G13K,1
CA0G1BK,0
CA0G1JK,1
CA0G28K,1
CA0G2TK,1
CA0G2WK,1
CA0G3NK,1
CA0G3PK,1
CA0G3WK,1
CA0G4DK,1
CA0G4LK,1
CA0G4MK,1
CA0G5RK,1
CA0G62K,1
CA0G6EK,1
CA0G6HK,1
CA0G6SK,1
CA0G6TK,1
CA0G71K,1
CA0G77K,1
CA0G7EK,1
CA0G7UK,1
CA0G88K,1
CA0G8HK,1
CA0G9VK,0
CA0G9YK,1
CA0GA0K,1
CA0GARK,1
CA0GB3K,1
CA0GB6K,1
CA0GBKK,1
CA0GBWK,1
CA0GC8K,1
CA0GCQK,1
CA0GCXK,1
CA0GCYK,0
CA0GDSK,1
CA0GE8K,1
CA0GEVK,1
CA0GGMK,1
CA0GGVK,1
CA0GHPK,1
CA0GHWK,1
CA0GJ2K,1
CA0GJ5K,1
CA0GJGK,1
CA0GJJK,1
CA0GJRK,1
CA0GK1K,1
CA0GKNK,1
CA0GKYK,1
CA0GL0K,1
CA0GLSK,1
CA0GLUK,1
CA0GM2K,1
CA0GNBK,1
CA0GNRK,1
CA0GNVK,1
CA0GP8K,1
CA0GQ2K,1
CA0GQGK,1
CA0GR4K,1
CA0GRUK,1
CA0GS8K,1
CA0GSLK,1
CA0GTLK,1
CA0GU1K,0
CA0GVBK,1
CA0GVDK,1
CA0GVQK,1
CA0GXIK,1
CA0GXLK,1
CA0GXNK,0
CA0GXYK,1
CA0GY0K,1
CA0GY9K,1
CA0GYBK,0
CA0GYJK,1
CA0GZ7K,1
CA0GZIK,1
CA0GZJK,1
CA0H0PK,1
CA0H0VK,1
CA0H0YK,1
CA0H13K,1
CA0H1NK,1
CA0H1WK,1
CA0H2YK,1
CA0H3FK,1
CA0H3YK,1
CA0H4AK,1
CA0H4MK,1
CA0H5EK,1
CA0H5GK,1
CA0H6AK,0
CA0H6CK,0
CA0H6JK,1
CA0H73K,1
CA0H7CK,1
CA0H7DK,1
CA0H7LK,1
CA0H7MK,1
CA0H7NK,1
CA0H7UK,1
CA0H86K,1
CA0H87K,1
CA0H88K,1
CA0H90K,1
CA0H9IK,1
CA0HA4K,0
CA0HABK,1
CA0HATK,1
CA0HAXK,0
CA0HAYK,1
CA0HBZK,1
CA0HC4K,1
CA0HCFK,1
CA0HCOK,1
CA0HCUK,1
CA0HDHK,1
CA0HE7K,1
CA0HEOK,1
CA0HFCK,1
CA0HFHK,1
CA0HFIK,1
CA0HFZK,1
CA0HG5K,0
CA0HHKK,1
CA0HHRK,0
CA0HHSK,1
CA0HI5K,1
CA0HJFK,1
CA0HK1K,1
CA0HKMK,1
CA0HKYK,1
CA0HL3K,1
CA0HLXK,1
CA0HM9K,1
CA0HNKK,1
CA0HNTK,1
CA0HNUK,1
CA0HO1K,1
CA0HO7K,1
CA0HOMK,0
CA0HOWK,1
CA0HP7K,1
CA0HP8K,1
CA0HPNK,1
CA0HQ0K,1
CA0HQ2K,1
CA0HR1K,1
CA0HR2K,1
CA0HRUK,1
CA0HS0K,1
CA0HS6K,0
CA0HSFK,1
CA0HSHK,1
CA0HSIK,1
CA0HSKK,1
CA0HSLK,1
CA0HUIK,1
CA0HVNK,0
CA0HW6K,1
CA0HYFK,1
CA0HYIK,1
CA0HYSK,0
CA0HZ6K,1
CA0HZJK,1
CA0HZLK,1
CA0HZMK,1
CA0HZSK,1
CA0I0HK,1
CA0I0JK,1
CA0I0WK,1
CA0I1GK,1
CA0I1TK,1
CA0I1VK,1
CA0I20K,1
CA0I2LK,1
CA0I33K,1
CA0I3OK,1
CA0I41K,1
CA0I43K,1
CA0I46K,0
CA0I4AK,1
CA0I4QK,1
CA0I4YK,1
CA0I63K,1
CA0I6IK,1
CA0I6MK,1
CA0I7WK,1
CA0I81K,1
CA0I9TK,1
CA0I9WK,1
CA0I9XK,1
CA0IAJK,1
CA0IB4K,1
CA0IB6K,1
CA0IBSK,1
CA0ICEK,1
CA0IDAK,1
CA0IDOK,1
CA0IDXK,1
CA0IE9K,1
CA0IELK,1
CA0IEQK,1
CA0IFBK,1
CA0IFHK,1
CA0IGNK,1
CA0IGYK,1
CA0IGZK,1
CA0IH0K,1
CA0IH5K,1
CA0IHNK,1
CA0IHRK,1
CA0II7K,1
CA0IIKK,1
CA0IITK,1
CA0IJ2K,1
CA0IJ6K,1
CA0IJSK,1
CA0IKXK,1
CA0ILJK,1
CA0ILRK,1
CA0IM9K,1
CA0IMOK,1
CA0IN1K,1
CA0INYK,1
CA0IONK,1
CA0IPBK,1
CA0IPHK,1
CA0IPTK,1
CA0IPWK,1
CA0IQDK,0
CA0IQJK,1
CA0IQOK,1
CA0IR8K,1
CA0ISIK,0
CA0ISKK,1
CA0ISQK,1
CA0IT6K,1
CA0ITXK,1
CA0IUCK,1
CA0IUJK,0
CA0IUQK,1
CA0IUUK,1
CA0IV4K,1
CA0IVJK,1
CA0IW1K,1
CA0IXYK,1
CA0IY5K,1
CA0IZ6K,1
CA0J07K,1
CA0J0LK,1
CA0J0TK,1
CA0J10K,1
CA0J17K,1
CA0J1EK,1
CA0J1IK,1
CA0J1UK,0
CA0J2OK,1
CA0J3BK,1
CA0J48K,0
CA0J4FK,1
CA0J57K,1
CA0J5HK,1
CA0J5ZK,1
CA0J7FK,0
CA0J84K,1
CA0J8PK,1
CA0J92K,1
CA0J9GK,1
CA0JB6K,1
CA0JCDK,1
CA0JDCK,1
CA0JDIK,1
CA0JEMK,1
CA0JF0K,0
CA0JFJK,1
CA0JFVK,1
CA0JG0K,1
CA0JH0K,1
CA0JI5K,1
CA0JIUK,1
CA0JJDK,0
CA0JJKK,1
CA0JJUK,1
CA0JK6K,1
CA0JKEK,0
CA0JL0K,1
CA0JM0K,1
CA0JMJK,1
CA0JMUK,1
CA0JNRK,1
CA0JO2K,1
CA0JPQK,1
CA0JQIK,1
CA0JRKK,1
CA0JRYK,1
CA0JTGK,1
CA0JTHK,1
CA0JTJK,1
CA0JUXK,1
CA0JV6K,1
CA0JV8K,1
CA0JV9K,1
CA0JVNK,1
CA0JVTK,1
CA0JWHK,1
CA0JWVK,1
CA0JXHK,1
CA0JYFK,1
CA0JYJK,1
CA0JYPK,1
CA0JZMK,1
CA0JZUK,1
CA0K02K,1
CA0K06K,1
CA0K07K,1
CA0K0CK,1
CA0K1AK,1
CA0K1WK,0
CA0K2DK,1
CA0K2EK,1
CA0K2IK,1
CA0K2UK,1
CA0K2VK,1
CA0K3QK,1
CA0K3ZK,1
CA0K44K,0
CA0K49K,1
CA0K4BK,1
CA0K4FK,1
CA0K4VK,1
CA0K5BK,1
CA0K6BK,1
CA0K7NK,1
CA0K7XK,1
CA0K80K,1
CA0K84K,1
CA0K8EK,1
CA0K9CK,1
CA0K9PK,1
CA0K9VK,1
CA0KAGK,1
CA0KAWK,1
CA0KB4K,1
CA0KB7K,1
CA0KBOK,1
CA0KC4K,1
CA0KCBK,1
CA0KDQK,1
CA0KFQK,1
CA0KG5K,1
CA0KGAK,1
CA0KGHK,1
CA0KGTK,1
CA0KHLK,1
CA0KI5K,1
CA0KI8K,1
CA0KIJK,1
CA0KIPK,1
CA0KJPK,1
CA0KKMK,0
CA0KLCK,1
CA0KLOK,1
CA0KM4K,1
CA0KMWK,1
CA0KNNK,1
CA0KO3K,1
CA0KOLK,1
CA0KPBK,1
CA0KQQK,0
CA0KSBK,1
CA0KTWK,1
CA0KU5K,1
CA0KUKK,1
CA0KW1K,1
CA0KWBK,0
CA0KWZK,1
CA0KXRK,1
CA0KY5K,0
CA0KYDK,1
CA0KYFK,1
CA0KYUK,1
CA0KZ0K,0
CA0KZ6K,1
CA0KZHK,1
CA0KZZK,1
CA0L03K,1
CA0L09K,1
CA0L0LK,1
CA0L14K,1
CA0L1VK,1
CA0L20K,1
CA0L3HK,1
CA0L41K,1
CA0L4MK,1
CA0L53K,1
CA0L58K,1
CA0L5CK,1
CA0L5FK,1
CA0L5JK,1
CA0L5ZK,1
CA0L60K,0
CA0L6JK,1
CA0L6OK,1
CA0L70K,1
CA0L77K,1
CA0L7FK,1
CA0L7VK,1
CA0L8XK,1
CA0L8YK,1
CA0L9FK,1
CA0LA9K,1
CA0LACK,1
CA0LALK,1
CA0LB2K,0
CA0LB5K,1
CA0LBMK,0
CA0LBVK,1
CA0LCIK,1
CA0LDHK,1
CA0LDOK,1
CA0LDPK,1
CA0LEJK,1
CA0LEOK,1
CA0LFVK,1
CA0LGSK,0
CA0LGUK,1
CA0LH5K,1
CA0LHEK,1
CA0LHFK,0
CA0LHKK,1
CA0LI1K,1
CA0LIOK,1
CA0LJ2K,1
CA0LJIK,1
CA0LJQK,1
CA0LJXK,1
CA0LKBK,1
CA0LKTK,0
CA0LNIK,1
CA0LOSK,1
CA0LOXK,1
CA0LP1K,1
CA0LP7K,1
CA0LQ0K,0
CA0LSMK,1
CA0LSZK,1
CA0LT7K,1
CA0LTGK,1
CA0LTQK,1
CA0LTRK,1
CA0LUNK,0
CA0LUVK,1
CA0LV7K,0
CA0LVGK,0
CA0LWIK,1
CA0LWXK,0
CA0LWYK,1
CA0LX4K,1
CA0LX5K,1
CA0LXKK,0
CA0LY5K,1
CA0LY7K,1
CA0LZNK,1
CA0M16K,1
CA0M1BK,1
CA0M1DK,1
CA0M2WK,1
CA0M3KK,1
CA0M45K,1
CA0M4EK,1
CA0M4NK,1
CA0M4UK,1
CA0M55K,1
CA0M5GK,1
CA0M6NK,1
CA0M6XK,1
CA0M7AK,1
CA0M7BK,0
CA0M7ZK,1
CA0M82K,1
CA0M8VK,1
CA0M8XK,1
CA0M9PK,1
CA0MBBK,1
CA0MBCK,1
CA0MBFK,1
CA0MBGK,1
CA0MC1K,1
CA0MDHK,1
CA0MDKK,1
CA0MDNK,1
CA0MECK,1
CA0MEMK,1
CA0MESK,1
CA0MEVK,1
CA0MFAK,1
CA0MFCK,1
CA0MFGK,1
CA0MFKK,1
CA0MFXK,1
CA0MGHK,1
CA0MH8K,1
CA0MI0K,1
CA0MINK,1
CA0MIXK,1
CA0MJFK,1
CA0MJMK,1
CA0MLBK,1
CA0MLZK,1
CA0MMDK,1
CA0MMGK,0
CA0MMHK,0
CA0MMIK,1
CA0MMUK,1
CA0MMYK,0
CA0MNFK,1
CA0MNMK,1
CA0MNRK,1
CA0MNVK,1
CA0MO3K,1
CA0MPCK,1
CA0MPYK,1
CA0MR4K,1
CA0MRCK,1
CA0MRGK,1
CA0MRMK,1
CA0MS4K,1
CA0MSRK,1
CA0MU9K,1
CA0MUMK,1
CA0MUUK,1
CA0MUXK,1
CA0MWAK,1
CA0MWSK,1
CA0MWVK,1
CA0MXIK,1
CA0MXKK,1
CA0MY1K,1
CA0MY9K,0
CA0MYBK,0
CA0MYDK,1
CA0MYHK,1
CA0MYSK,1
CA0MZKK,0
CA0MZVK,1
CA0N01K,0
CA0N1AK,1
CA0N2YK,1
CA0N3IK,1
CA0N4XK,0
CA0N58K,1
CA0N5NK,1
CA0N5VK,1
CA0N6FK,1
CA0N76K,1
CA0N7TK,1
CA0N88K,1
CA0N8AK,1
CA0N8GK,1
CA0N8JK,0
CA0N9UK,1
CA0NA4K,1
CA0NAVK,0
CA0NAWK,1
CA0NAZK,1
CA0NB2K,1
CA0NB7K,0
CA0NBDK,1
CA0NBQK,1
CA0NBVK,1
CA0NC0K,1
CA0NC8K,1
CA0NDIK,1
CA0NDZK,0
CA0NEBK,1
CA0NEFK,1
CA0NEVK,1
CA0NGLK,1
CA0NGZK,1
CA0NHLK,1
CA0NHWK,1
CA0NI3K,1
CA0NJCK,1
CA0NJFK,1
CA0NKRK,1
CA0NLSK,1
CA0NM7K,1
CA0NMZK,1
CA0NNAK,1
CA0NNFK,1
CA0NNOK,1
CA0NO3K,1
CA0NP0K,1
CA0NP6K,1
CA0NPLK,1
CA0NPPK,1
CA0NPRK,1
CA0NPZK,1
CA0NQBK,0
CA0NQFK,1
CA0NSMK,1
CA0NSQK,1
CA0NSUK,1
CA0NTEK,0
CA0NTXK,1
CA0NTYK,1
CA0NU6K,0
CA0NUKK,1
CA0NURK,1
CA0NUTK,1
CA0NVYK,1
CA0NVZK,1
CA0NX2K,1
CA0NXRK,1
CA0NYNK,1
CA0NZBK,1
CA0NZRK,1
CA0O06K,1
CA0O1ZK,1
CA0O24K,1
CA0O29K,1
CA0O2KK,1
CA0O2OK,1
CA0O38K,1
CA0O39K,1
CA0O3JK,1
CA0O44K,1
CA0O4JK,1
CA0O5LK,1
CA0O69K,1
CA0O6WK,1
CA0O79K,1
CA0O7RK,1
CA0O7UK,1
CA0O7XK,0
CA0O8GK,0
CA0O8TK,0
CA0O92K,1
CA0O94K,0
CA0O96K,1
CA0O97K,1
CA0O9CK,1
CA0O9MK,1
CA0O9ZK,0
CA0OAPK,0
CA0OASK,1
CA0OBBK,1
CA0OC1K,1
CA0OCHK,1
CA0OD1K,1
CA0OEEK,1
CA0OEGK,1
CA0OFAK,1
CA0OGGK,1
CA0OHEK,1
CA0OHKK,1
CA0OHQK,1
CA0OHXK,1
CA0OIOK,1
CA0OJ3K,1
CA0OJFK,1
CA0OK0K,1
CA0OKOK,1
CA0OL2K,0
CA0OLFK,1
CA0OM4K,1
CA0OM5K,1
CA0OMLK,1
CA0ON1K,1
CA0ONBK,1
CA0ONOK,1
CA0OP8K,1
CA0OPLK,1
CA0OPNK,1
CA0OQ4K,1
CA0ORMK,1
CA0ORNK,1
CA0OSGK,1
CA0OSUK,1
CA0OSWK,1
CA0OT2K,1
CA0OTCK,1
CA0OTUK,1
CA0OU1K,1
CA0OU5K,1
CA0OU6K,1
CA0OVGK,1
CA0OW1K,1
CA0OWPK,1
CA0OWQK,1
CA0OWSK,1
CA0OWWK,1
CA0OX5K,1
CA0OYUK,1
CA0OYVK,1
CA0OZLK,1
CA0OZVK,1
CA0P0BK,1
CA0P0NK,1
CA0P0RK,1
CA0P19K,1
CA0P1RK,1
CA0P1VK,1
CA0P2NK,1
CA0P2OK,1
CA0P2PK,1
CA0P3DK,1
CA0P49K,1
CA0P4LK,1
CA0P4VK,1
CA0P4WK,1
CA0P66K,1
CA0P68K,1
CA0P6EK,1
CA0P6QK,1
CA0P6YK,1
CA0P72K,1
CA0P7WK,1
CA0P8RK,1
CA0P9FK,1
CA0PAIK,1
CA0PBVK,1
CA0PCEK,1
CA0PD9K,1
CA0PE0K,1
CA0PEDK,1
CA0PEKK,1
CA0PEMK,1
CA0PEPK,1
CA0PEYK,0
CA0PFMK,1
CA0PGKK,1
CA0PH2K,1
CA0PHMK,1
CA0PHZK,1
CA0PI4K,1
CA0PI8K,0
CA0PIIK,1
CA0PINK,0
CA0PITK,1
CA0PIWK,1
CA0PJLK,1
CA0PJZK,1
CA0PKDK,0
CA0PKSK,1
CA0PKXK,1
CA0PLEK,1
CA0PMFK,1
CA0PMVK,1
CA0PNNK,1
CA0POBK,1
CA0POGK,1
CA0POHK,1
CA0PP0K,1
CA0PPQK,1
CA0PPUK,1
CA0PPVK,1
CA0PPYK,1
CA0PPZK,1
CA0PQ3K,1
CA0PQ4K,1
CA0PQ5K,1
CA0PQ8K,1
CA0PQVK,1
CA0PR0K,1
CA0PR5K,0
CA0PRFK,0
CA0PRKK,1
CA0PRRK,1
CA0PTMK,1
CA0PUAK,1
CA0PUEK,1
CA0PUXK,1
CA0PV3K,1
CA0PVWK,1
CA0PVYK,1
CA0PW5K,1
CA0PX5K,1
CA0PXWK,1
CA0PYXK,1
CA0PZMK,1
CA0PZNK,1
CA0PZRK,1
CA0Q1AK,1
CA0Q1DK,1
CA0Q1NK,1
CA0Q1QK,1
CA0Q25K,1
CA0Q29K,0
CA0Q2HK,1
CA0Q2MK,1
CA0Q30K,1
CA0Q34K,1
CA0Q36K,1
CA0Q3HK,0
CA0Q3OK,0
CA0Q3RK,1
CA0Q45K,1
CA0Q4LK,1
CA0Q5JK,1
CA0Q6OK,1
CA0Q73K,1
CA0Q7LK,1
CA0Q7YK,1
CA0Q84K,0
CA0Q89K,1
CA0Q8FK,1
CA0Q9CK,1
CA0Q9GK,1
CA0Q9JK,1
CA0QA0K,1
CA0QAFK,1
CA0QAJK,0
CA0QAVK,1
CA0QBQK,1
CA0QCJK,1
CA0QDGK,1
CA0QEHK,1
CA0QENK,1
CA0QEVK,1
CA0QF5K,1
CA0QF6K,1
CA0QF7K,1
CA0QFAK,0
CA0QGEK,1
CA0QGQK,1
CA0QGXK,1
CA0QHQK,0
CA0QIFK,1
CA0QIKK,1
CA0QIXK,1
CA0QJFK,1
CA0QJIK,0
CA0QKKK,1
CA0QKNK,1
CA0QKPK,0
CA0QKQK,1
CA0QLRK,1
CA0QMAK,1
CA0QMGK,1
CA0QP6K,0
CA0QPQK,1
CA0QQ1K,1
CA0QQOK,1
CA0QQTK,1
CA0QR6K,1
CA0QRXK,1
CA0QSJK,1
CA0QT0K,1
CA0QU6K,1
CA0QUJK,1
CA0QUMK,1
CA0QVLK,1
CA0QW1K,1
CA0QW3K,1
CA0QWBK,1
CA0QWNK,1
CA0QXIK,1
CA0QXWK,1
CA0QY5K,1
CA0QY7K,1
CA0QYEK,1
CA0QYIK,1
CA0QZ7K,1
CA0R0AK,1
CA0R0FK,1
CA0R0PK,1
CA0R0RK,1
CA0R1IK,1
CA0R1MK,0
CA0R1NK,1
CA0R1RK,1
CA0R1YK,0
CA0R2LK,1
CA0R2QK,1
CA0R2TK,1
CA0R3KK,1
CA0R3LK,1
CA0R4SK,1
CA0R5LK,1
CA0R65K,1
CA0R6MK,1
CA0R74K,1
CA0R79K,1
CA0R8TK,1
CA0R98K,1
CA0R99K,1
CA0R9WK,1
CA0RAOK,1
CA0RAPK,1
CA0RB0K,1
CA0RBCK,1
CA0RBHK,1
CA0RCQK,1
CA0RDTK,1
CA0RDUK,0
CA0REMK,1
CA0REVK,1
CA0REXK,1
CA0RF4K,1
CA0RF9K,1
CA0RFAK,1
CA0RFLK,1
CA0RFUK,1
CA0RFVK,1
CA0RG4K,0
CA0RG7K,1
CA0RGOK,1
CA0RHSK,1
CA0RHYK,1
CA0RI0K,1
CA0RI6K,1
CA0RICK,0
CA0RIQK,1
CA0RKDK,0
CA0RL0K,1
CA0RLDK,1
CA0RLKK,1
CA0RLLK,1
CA0RM2K,1
CA0RMAK,1
CA0RNVK,1
CA0RO1K,1
CA0ROSK,1
CA0ROVK,0
CA0RQ0K,1
CA0RQ6K,1
CA0RQUK,1
CA0RT2K,1
CA0RU2K,1
CA0RUAK,1
CA0RVJK,1
CA0RVOK,0
CA0RX7K,1
CA0RXFK,1
CA0RXHK,1
CA0RXNK,1
CA0RXPK,1
CA0RXZK,1
CA0RY1K,1
CA0RY7K,1
CA0RYBK,1
CA0RYQK,1
CA0RZ8K,1
CA0RZIK,0
CA0RZOK,1
CA0RZUK,1
CA0RZXK,1
CA0S0WK,0
CA0S0ZK,1
CA0S18K,1
CA0S1BK,1
CA0S24K,1
CA0S27K,1
CA0S28K,1
CA0S2PK,1
CA0S36K,1
CA0S3BK,1
CA0S3CK,1
CA0S3MK,1
CA0S4FK,1
CA0S4VK,1
CA0S5RK,1
CA0S6HK,1
CA0S77K,0
CA0S7HK,1
CA0S7KK,1
CA0S7OK,1
CA0S87K,1
CA0S8HK,1
CA0S8RK,1
CA0S8UK,1
CA0S96K,0
CA0SA6K,1
CA0SARK,1
CA0SAWK,1
CA0SBAK,1
CA0SBCK,1
CA0SC0K,1
CA0SD0K,1
CA0SDHK,1
CA0SFDK,1
CA0SFNK,1
CA0SFUK,1
CA0SG7K,1
CA0SHBK,1
CA0SHHK,1
CA0SIBK,1
CA0SIHK,1
CA0SIKK,1
CA0SIWK,1
CA0SJMK,1
CA0SKJK,1
CA0SKOK,1
CA0SLFK,0
CA0SMIK,1
CA0SMWK,1
CA0SMZK,1
CA0SO5K,1
CA0SOAK,1
CA0SOMK,1
CA0SONK,1
CA0SOTK,1
CA0SPIK,1
CA0SPJK,1
CA0SQTK,1
CA0SRHK,1
CA0SRJK,1
CA0SRRK,1
CA0SRSK,1
CA0SRUK,1
CA0SRXK,1
CA0SS6K,1
CA0SSCK,1
CA0SSGK,1
CA0SSMK,1
CA0SSQK,1
CA0SSSK,1
CA0STVK,1
CA0SUNK,1
CA0SVNK,1
CA0SVOK,1
CA0SW2K,1
CA0SWHK,1
CA0SWJK,1
CA0SX6K,1
CA0SYDK,1
CA0SZ1K,1
CA0SZJK,1
CA0T0AK,1
CA0T0JK,1
CA0T0ZK,1
CA0T12K,0
CA0T1MK,1
CA0T22K,1
CA0T2MK,1
CA0T2VK,1
CA0T36K,1
CA0T39K,1
CA0T3AK,1
CA0T3BK,1
CA0T4OK,1
CA0T55K,1
CA0T5TK,1
CA0T6QK,1
CA0T8UK,0
CA0T8VK,1
CA0T92K,1
CA0TBHK,1
CA0TC1K,1
CA0TC2K,1
CA0TCBK,1
CA0TD5K,1
CA0TDAK,1
CA0TDIK,1
CA0TDKK,1
CA0TEAK,1
CA0TEEK,1
CA0TF4K,1
CA0TF5K,1
CA0TGOK,1
CA0TH1K,1
CA0THAK,1
CA0THRK,1
CA0TIFK,1
CA0TJ8K,1
CA0TJGK,1
CA0TK3K,1
CA0TK8K,1
CA0TKVK,1
CA0TL7K,1
CA0TLEK,1
CA0TLQK,1
CA0TM6K,1
CA0TMNK,1
CA0TN2K,1
CA0TNJK,1
CA0TO6K,1
CA0TOBK,1
CA0TOXK,1
CA0TPHK,1
CA0TPQK,1
CA0TPXK,1
CA0TPYK,1
CA0TQVK,1
CA0TQXK,1
CA0TR3K,1
CA0TR5K,1
CA0TS0K,0
CA0TS2K,1
CA0TTZK,1
CA0TU8K,1
CA0TVJK,1
CA0TVOK,1
CA0TVZK,1
CA0TW8K,1
CA0TXAK,1
CA0TXBK,1
CA0TXKK,1
CA0TZ4K,1
CA0TZDK,1
CA0TZXK,1
CA0U0NK,0
CA0U0WK,1
CA0U0ZK,1
CA0U15K,1
CA0U1LK,1
CA0U2QK,1
CA0U30K,1
CA0U3LK,1
CA0U3NK,1
CA0U3TK,1
CA0U4UK,1
CA0U4ZK,1
CA0U5EK,1
CA0U5LK,1
CA0U5RK,1
CA0U5VK,1
CA0U6CK,1
CA0U6KK,1
CA0U6LK,1
CA0U6NK,1
CA0U7KK,1
CA0U8SK,1
CA0U8UK,1
CA0U8YK,1
CA0U90K,1
CA0U9UK,1
CA0UA0K,1
CA0UA4K,1
CA0UB6K,1
CA0UB7K,0
CA0UB8K,1
CA0UB9K,1
CA0UBDK,1
CA0UBHK,1
CA0UBQK,1
CA0UBSK,1
CA0UBYK,1
CA0UCIK,1
CA0UD1K,1
CA0UD5K,1
CA0UD7K,1
CA0UDIK,0
CA0UE2K,0
CA0UEHK,1
CA0UFLK,1
CA0UFMK,1
CA0UG1K,1
CA0UHDK,1
CA0UHUK,1
CA0UI9K,1
CA0UIJK,1
CA0UITK,1
CA0UJ3K,1
CA0UJMK,1
CA0UK9K,1
CA0UKIK,1
CA0UKOK,1
CA0UKVK,1
CA0UL1K,1
CA0ULVK,1
CA0UM1K,1
CA0UMAK,1
CA0UMXK,1
CA0UNEK,1
CA0UNMK,1
CA0UNPK,1
CA0UNQK,1
CA0UNWK,0
CA0UNXK,1
CA0UONK,1
CA0UOSK,1
CA0UP7K,1
CA0UP9K,1
CA0UPFK,1
CA0UQ5K,1
CA0UQKK,1
CA0UQSK,1
CA0UQWK,1
CA0UR0K,1
CA0UR2K,1
CA0UR7K,1
CA0US4K,1
CA0USDK,1
CA0USNK,1
CA0UT7K,1
CA0UUEK,1
CA0UUXK,1
CA0UV1K,1
CA0UWLK,1
CA0UXKK,1
CA0UXSK,1
CA0UY5K,1
CA0UYGK,1
CA0UYTK,1
CA0V09K,1
CA0V0UK,1
CA0V17K,1
CA0V1VK,1
CA0V20K,1
CA0V28K,1
CA0V36K,1
CA0V3DK,1
CA0V3FK,1
CA0V4WK,0
CA0V5OK,1
CA0V5YK,1
CA0V5ZK,1
CA0V60K,1
CA0V86K,1
CA0V8WK,1
CA0V8XK,1
CA0V98K,1
CA0VA1K,1
CA0VABK,1
CA0VAYK,1
CA0VB3K,1
CA0VCAK,0
CA0VCBK,1
CA0VCYK,0
CA0VE0K,1
CA0VFJK,1
CA0VGOK,1
CA0VH2K,1
CA0VI0K,1
CA0VJ2K,1
CA0VJ6K,1
CA0VJHK,1
CA0VJPK,1
CA0VJQK,1
CA0VK0K,1
CA0VK9K,1
CA0VKPK,1
CA0VKQK,1
CA0VKZK,0
CA0VL4K,1
CA0VL8K,1
CA0VLCK,1
CA0VLKK,1
CA0VLVK,1
CA0VLZK,1
CA0VMEK,1
CA0VN4K,1
CA0VN8K,1
